//TDD Area Links Table
SRC_AREA  SRC_NWSE  TARGET_ARE  ENTRY_NAME  TRV_TIME  DEF_ENTRY  ENC1     ENC2     ENC3     ENC4     ENC5     ENC_PROB
DD9000    W         AR1100      ExitSE      2         1          AR0044   AR0045   AR0042   AR0043   AR0044   20

AR1200    E         DD1900      N           4         1          AR0043   AR0044   AR0045   AR0042   AR0043   20
AR1200    W         DD3300      N           4         1          AR0044   AR0045   AR0042   AR0043   AR0044   20
AR1200    E         DD5000      FRWMAP      16        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
AR1200    N         DD9000      EXITW       4         1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD1900    W         AR1200      EXITW       4         1          AR0043   AR0044   AR0045   AR0042   AR0043   20
DD3300    N         AR1200      EXITW       4         1          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD5000    W         AR1200      EXITW       16        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD9000    S         AR1200      EXITW       4         1          AR0044   AR0045   AR0042   AR0043   AR0044   20

AR1300    N         DD1800      N           2         1          AR0045   AR0042   AR0043   AR0044   AR0045   25
AR1300    E         DD2300      N           6         8          AR0043   AR0044   AR0045   AR0042   AR0043   20
AR1300    S         DD3300      N           10        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD1800    S         AR1300      ExitSE      2         1          AR0043   AR0044   AR0045   AR0042   AR0043   20
DD2300    W         AR1300      ExitSE      6         1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD3300    N         AR1300      ExitSE      10        1          AR0043   AR0044   AR0045   AR0042   AR0043   20

AR1304    N         DD1800      N           2         1          AR0045   AR0042   AR0043   AR0044   AR0045   25
AR1304    E         DD2300      N           6         8          AR0043   AR0044   AR0045   AR0042   AR0043   20
AR1304    S         DD3300      N           10        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD1800    S         AR1304      ExitSE      2         1          AR0043   AR0044   AR0045   AR0042   AR0043   20
DD2300    W         AR1304      ExitSE      6         1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD3300    N         AR1304      ExitSE      10        1          AR0043   AR0044   AR0045   AR0042   AR0043   20

AR1400    W         DD2300      N           2         8          AR0044   AR0045   AR0042   AR0043   AR0044   20
AR1400    N         DD2500      N           4         1          AR0042   AR0043   AR0044   AR0045   AR0042   25
AR1400    E         DD9000      N           2         1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD2300    E         AR1400      EXITE       2         1          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD2500    S         AR1400      EXITE       4         1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD9000    W         AR1400      EXITE       2         1          AR0042   AR0043   AR0044   AR0045   AR0042   25

AR1404    W         DD2300      N           2         8          AR0044   AR0045   AR0042   AR0043   AR0044   20
AR1404    N         DD2500      N           4         1          AR0042   AR0043   AR0044   AR0045   AR0042   25
AR1404    E         DD9000      N           2         1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD2300    E         AR1404      EXITE       2         1          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD2500    S         AR1404      EXITE       4         1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD9000    W         AR1404      EXITE       2         1          AR0042   AR0043   AR0044   AR0045   AR0042   25

AR1900    S         ARPO05      N           4         1          AR0043   AR0044   AR0045   AR0042   AR0043   20
ARPO05    N         AR1900      EXITW       4         1          AR0045   AR0042   AR0043   AR0044   AR0045   25

AR2000    N         DD2300      N           8         8          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD2300    S         AR2000      ExitNW      8         2          AR0043   AR0044   AR0045   AR0042   AR0043   20

AR2600    E         ARPO05      N           4         1          AR0043   AR0044   AR0045   AR0042   AR0043   20
AR2600    S         DD8000      N           12        1          AR0042   AR0043   AR0044   AR0045   AR0042   25
ARPO05    W         AR2600      CDExit      4         1          AR0043   AR0044   AR0045   AR0042   AR0043   20
DD8000    N         AR2600      CDExit      12        1          AR0042   AR0043   AR0044   AR0045   AR0042   25

AR3000    N         ARPO05      N           12        1          AR0042   AR0043   AR0044   AR0045   AR0042   25
AR3000    N         DD1800      N           14        1          AR0042   AR0043   AR0044   AR0045   AR0042   25
AR3000    N         DD1900      N           24        1          AR0044   AR0045   AR0042   AR0043   AR0044   20
AR3000    N         DD2300      N           16        8          AR0044   AR0045   AR0042   AR0043   AR0044   20
AR3000    N         DD2500      N           18        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
AR3000    N         DD3300      N           16        1          AR0043   AR0044   AR0045   AR0042   AR0043   20
AR3000    N         DD5000      FRWMAP      32        1          AR0044   AR0045   AR0042   AR0043   AR0044   20
AR3000    N         DD7000      N           16        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
AR3000    N         DD8000      N           14        1          AR0043   AR0044   AR0045   AR0042   AR0043   20
AR3000    N         DD9000      EXITW       20        1          AR0042   AR0043   AR0044   AR0045   AR0042   25
ARPO05    W         AR3000      ExitSW      12        4          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD1800    S         AR3000      ExitSW      14        4          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD1900    W         AR3000      ExitSW      24        4          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD2300    S         AR3000      ExitSW      16        4          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD2500    S         AR3000      ExitSW      18        4          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD3300    W         AR3000      ExitSW      16        4          AR0043   AR0044   AR0045   AR0042   AR0043   20
DD5000    W         AR3000      ExitSW      32        4          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD8000    N         AR3000      ExitSW      14        4          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD9000    S         AR3000      ExitSW      20        4          AR0045   AR0042   AR0043   AR0044   AR0045   25

DD1800    E         DD1900      N           14        1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD1800    S         DD2300      N           6         1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD1800    E         DD2500      N           8         1          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD1800    S         DD3300      N           8         1          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD1800    E         DD5000      FRWMAP      22        1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD1800    S         DD7000      EXIT1600    16        1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD1800    S         DD8000      N           22        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD1800    E         DD9000      EXITW       10        1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD1800    S         ARPO05      N           16        1          AR0042   AR0043   AR0044   AR0045   AR0042   25

DD1900    W         DD1800      N           14        1          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD1900    W         DD2300      EXIT1400    8         1          AR0043   AR0044   AR0045   AR0042   AR0043   20
DD1900    N         DD2500      N           10        1          AR0043   AR0044   AR0045   AR0042   AR0043   20
DD1900    W         DD3300      N           8         1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD1900    E         DD5000      FRWMAP      10        1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD1900    W         DD7000      EXIT1600    12        1          AR0043   AR0044   AR0045   AR0042   AR0043   20
DD1900    S         DD8000      N           24        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD1900    N         DD9000      EXITW       8         1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD1900    W         ARPO05      N           16        1          AR0042   AR0043   AR0044   AR0045   AR0042   25

DD2300    N         DD1800      N           6         1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD2300    E         DD1900      N           10        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD2300    E         DD2500      N           6         1          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD2300    S         DD3300      N           2         1          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD2300    E         DD5000      FRWMAP      20        1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD2300    S         DD7000      EXIT1600    10        1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD2300    S         DD8000      N           20        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD2300    N         DD9000      EXITW       4         1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD2300    S         ARPO05      N           10        1          AR0042   AR0043   AR0044   AR0045   AR0042   25

DD2500    W         DD1800      N           8         1          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD2500    S         DD1900      N           10        1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD2500    W         DD2300      N           6         1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD2500    S         DD3300      N           8         1          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD2500    E         DD5000      FRWMAP      18        1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD2500    S         DD7000      EXIT1600    16        1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD2500    S         DD8000      N           26        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD2500    S         DD9000      EXITW       2         1          AR0043   AR0044   AR0045   AR0042   AR0043   20
DD2500    S         ARPO05      N           16        1          AR0042   AR0043   AR0044   AR0045   AR0042   25

DD3300    W         DD1800      N           8         1          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD3300    E         DD1900      N           8         1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD3300    N         DD2300      EXIT1400    2         1          AR0043   AR0044   AR0045   AR0042   AR0043   20
DD3300    N         DD2500      N           8         1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD3300    E         DD5000      FRWMAP      18        1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD3300    S         DD7000      EXIT1600    8         1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD3300    S         DD8000      N           18        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD3300    N         DD9000      EXITW       6         1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD3300    W         ARPO05      N           7         1          AR0042   AR0043   AR0044   AR0045   AR0042   25

DD5000    W         DD1800      N           22        1          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD5000    W         DD1900      N           10        1          AR0043   AR0044   AR0045   AR0042   AR0043   20
DD5000    W         DD2300      EXIT1400    20        1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD5000    W         DD2500      N           18        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD5000    W         DD3300      N           18        1          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD5000    W         DD7000      EXIT1600    22        1          AR0043   AR0044   AR0045   AR0042   AR0043   20
DD5000    W         DD8000      N           30        1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD5000    W         DD9000      EXITW       16        1          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD5000    W         ARPO05      N           25        1          AR0042   AR0043   AR0044   AR0045   AR0042   25

DD8000    N         DD1800      N           22        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD8000    N         DD1900      N           24        1          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD8000    N         DD2300      EXIT1400    20        1          AR0043   AR0044   AR0045   AR0042   AR0043   20
DD8000    N         DD2500      N           26        1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD8000    N         DD3300      N           18        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD8000    N         DD5000      FRWMAP      30        1          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD8000    N         DD7000      EXIT1600    12        1          AR0043   AR0044   AR0045   AR0042   AR0043   20
DD8000    N         DD9000      EXITW       24        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD8000    N         ARPO05      N           11        1          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD8000    S         DD8001      EXIT8000    7         8          N        N        N        N        N        0
DD8001    N         DD8000      EXIT8001    7         8          N        N        N        N        N        0

DD9000    W         DD1800      N           10        1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD9000    S         DD1900      N           8         1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD9000    W         DD2300      EXIT1400    4         1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD9000    N         DD2500      N           2         1          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD9000    S         DD3300      N           6         1          AR0043   AR0044   AR0045   AR0042   AR0043   20
DD9000    E         DD5000      FRWMAP      16        1          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD9000    S         DD7000      EXIT1600    14        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
DD9000    S         DD8000      N           26        1          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD9000    S         ARPO05      N           15        1          AR0042   AR0043   AR0044   AR0045   AR0042   25

ARPO05    N         DD1800      N           16        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
ARPO05    E         DD1900      N           16        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
ARPO05    N         DD2300      N           10        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
ARPO05    N         DD2500      N           16        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
ARPO05    E         DD3300      N           7         1          AR0045   AR0042   AR0043   AR0044   AR0045   25
ARPO05    E         DD5000      N           25        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
ARPO05    E         DD7000      N           5         1          AR0045   AR0042   AR0043   AR0044   AR0045   25
ARPO05    S         DD8000      N           11        1          AR0045   AR0042   AR0043   AR0044   AR0045   25
ARPO05    N         DD9000      N           15        1          AR0045   AR0042   AR0043   AR0044   AR0045   25

DD1800    W         RR3450      EXITSE      2         1          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD3300    S         RR3100      EXITNE      8         1          AR0043   AR0044   AR0045   AR0042   AR0043   20
DD5000    W         RR3900      EXITNE      12        1          AR0042   AR0043   AR0044   AR0045   AR0042   40
DD9000    E         RR3950      EXITN       2         1          AR0044   AR0045   AR0042   AR0043   AR0044   20

ARPO05    E         AR3570      EXITNE      2         4          AR0044   AR0045   AR0042   AR0043   AR0044   20
DD1800    W         AR3597      EXITNE      4         1          AR0042   AR0043   AR0044   AR0045   AR0042   25
DD1900    S         AR3540      EXITSW      4         4          AR0043   AR0044   AR0045   AR0042   AR0043   20
DD3300    S         AR3570      EXITNE      4         4          AR0043   AR0044   AR0045   AR0042   AR0043   10
