//BGT Area Links Table
SRC_AREA  SRC_NWSE  TARGET_ARE  ENTRY_NAME  TRV_TIME  DEF_ENTRY  ENC1     ENC2     ENC3     ENC4     ENC5     ENC_PROB
AR4100    E         AR4200      EXIT4100    3         3          AR4901   AR4700   AR5301   AR4900   AR5101   10

AR4200    N         AR3498      EXIT4200    2         4          AR4800   AR5100   AR5400   AR4801   AR4701   10
AR4200    W         AR3499      EXIT3498    3         3          AR4900   AR5101   AR4800   AR5100   AR5400   10
AR4200    W         AR4100      EXIT4200    3         1          AR5400   AR4801   AR4701   AR5300   AR4901   10
AR4200    E         AR4300      EXIT4200    2         3          AR4701   AR5300   AR4901   AR4700   AR5301   10

AR4300    N         AR3100      EXIT3498    1         4          AR5100   AR5400   AR4801   AR4701   AR5300   10
AR4300    W         AR4200      EXIT4300    2         3          AR4700   AR5301   AR4900   AR5101   AR4800   10
AR4300    E         AR4400      EXIT4300    2         3          AR5300   AR4901   AR4700   AR5301   AR4900   10
AR4300    E         AR4600      EXIT4400    4         2          AR4900   AR5101   AR4800   AR5100   AR5400   10
AR4300    N         AR3700      EXIT4300    3         4          AR5400   AR4801   AR4701   AR5300   AR4901   10

AR4400    N         AR3700      EXIT4300    0         3          AR4801   AR4701   AR5300   AR4901   AR4700   10
AR4400    N         AR3800      EXIT4400    0         4          AR5100   AR5400   AR4801   AR4701   AR5300   10
AR4400    W         AR4300      EXIT4400    2         3          AR5400   AR4801   AR4701   AR5300   AR4901   10
AR4400    E         AR4600      EXIT4400    2         2          AR5101   AR4800   AR5100   AR5400   AR4801   10

AR4600    N         AR3900      EXIT4600    2         3          AR4701   AR5300   AR4901   AR4700   AR5301   10
AR4600    W         AR4300      EXIT4400    4         3          AR4700   AR5301   AR4900   AR5101   AR4800   10
AR4600    W         AR4400      EXIT4600    2         3          AR5300   AR4901   AR4700   AR5301   AR4900   10
AR4600    S         DSC010      Exit4600    4         8          AR5400   AR4801   AR4701   AR5300   AR4901   10

AR6526    E         AR6600      EXIT6526    2         3          AR4700   AR5301   AR4900   AR5101   AR4800   10
AR6526    N         AR8400      EXIT8800    2         3          AR4901   AR4700   AR5301   AR4900   AR5101   10
AR6526    N         AR8800      EXIT8400    2         2          AR4800   AR5100   AR5400   AR4801   AR4701   10
AR6526    E         AR9200      EXIT7100    1         1          AR5300   AR4901   AR4700   AR5301   AR4900   10

AR6600    W         AR0015      EXIT6600    2         1          AR4900   AR5101   AR4800   AR5100   AR5400   10
AR6600    W         AR6526      EXIT6600    2         1          AR4900   AR5101   AR4800   AR5100   AR5400   10
AR6600    E         AR6900      EXIT6600    4         5          AR4701   AR5300   AR4901   AR4700   AR5301   10
AR6600    N         AR7000      EXIT8800    2         2          AR4900   AR5101   AR4800   AR5100   AR5400   10
AR6600    S         AR7100      EXIT6600    3         4          AR4901   AR4700   AR5301   AR4900   AR5101   10
AR6600    W         AR9200      EXIT7100    3         1          AR4800   AR5100   AR5400   AR4801   AR4701   10
AR6600    S         AR9600      EXIT9500    2         4          AR5101   AR4800   AR5100   AR5400   AR4801   10

AR6700    S         AR3700      EXIT3200    4         3          AR5400   AR4801   AR4701   AR5300   AR4901   10
AR6700    N         AR6900      EXIT6700    1         5          AR5100   AR5400   AR4801   AR4701   AR5300   10
AR6700    W         AR7100      EXIT6700    2         4          AR4701   AR5300   AR4901   AR4700   AR5301   10
AR6700    E         AR9300      EXIT6700    0         4          AR5100   AR5400   AR4801   AR4701   AR5300   10
AR6700    S         AR9700      EXIT6700    0         4          AR5300   AR4901   AR4700   AR5301   AR4900   10

AR6800    S         AR3700      EXIT3200    8         3          AR4801   AR4701   AR5300   AR4901   AR4700   30
AR6800    S         AR6900      EXIT6800    2         5          AR4801   AR4701   AR5300   AR4901   AR4700   10
AR6800    W         AR7000      EXIT6900    3         3          AR4700   AR5301   AR4900   AR5101   AR4800   10
AR6800    N         AR8300      EXIT6800    2         3          AR4800   AR5100   AR5400   AR4801   AR4701   10
AR6800    E         AR8700      EXIT8900    3         1          AR5400   AR4801   AR4701   AR5300   AR4901   10
AR6800    E         AR8900      EXIT6800    2         4          AR4800   AR5100   AR5400   AR4801   AR4701   10
AR6800    E         AR9000      EXIT6900    3         4          AR4701   AR5300   AR4901   AR4700   AR5301   10

AR6900    W         AR6600      EXIT6900    4         3          AR4901   AR4700   AR5301   AR4900   AR5101   10
AR6900    S         AR6700      EXIT6900    1         4          AR4900   AR5101   AR4800   AR5100   AR5400   10
AR6900    N         AR6800      EXIT6900    2         2          AR5301   AR4900   AR5101   AR4800   AR5100   10
AR6900    N         AR7000      EXIT6900    3         3          AR4901   AR4700   AR5301   AR4900   AR5101   10
AR6900    W         AR7100      EXIT6600    2         3          AR4901   AR4700   AR5301   AR4900   AR5101   10
AR6900    E         AR9000      EXIT6900    2         4          AR5301   AR4900   AR5101   AR4800   AR5100   10

AR7000    S         AR6600      EXIT6900    2         3          AR5100   AR5400   AR4801   AR4701   AR5300   10
AR7000    E         AR6800      EXIT6900    3         2          AR4701   AR5300   AR4901   AR4700   AR5301   10
AR7000    E         AR6900      EXIT7000    3         5          AR5400   AR4801   AR4701   AR5300   AR4901   10
AR7000    N         AR8800      EXIT7000    1         2          AR5101   AR4800   AR5100   AR5400   AR4801   10

AR7100    S         AR3100      EXIT9600    3         4          AR5300   AR4901   AR4700   AR5301   AR4900   10
AR7100    N         AR6600      EXIT7100    3         3          AR5100   AR5400   AR4801   AR4701   AR5300   10
AR7100    N         AR6900      EXIT6700    2         3          AR5100   AR5400   AR4801   AR4701   AR5300   10
AR7100    E         AR6700      EXIT7100    2         4          AR4801   AR4701   AR5300   AR4901   AR4700   10
AR7100    W         AR9200      EXIT7100    4         1          AR5400   AR4801   AR4701   AR5300   AR4901   10
AR7100    S         AR9600      EXIT7100    2         4          AR5300   AR4901   AR4700   AR5301   AR4900   10
AR7100    E         AR9700      EXIT9600    2         4          AR5301   AR4900   AR5101   AR4800   AR5100   10

AR7200    E         AR7300      EXT7300W    0         1          N        N        N        N        N        0
AR7200    S         AR7600      EXT7600N    0         1          N        N        N        N        N        0

AR7300    E         AR7400      Ext7400W    0         1          N        N        N        N        N        0
AR7300    S         AR7700      Ext7700N    0         1          N        N        N        N        N        0
AR7300    W         AR7200      Ext7200E    0         1          N        N        N        N        N        0

AR7400    S         AR7800      Ext7800N    0         1          N        N        N        N        N        0
AR7400    W         AR7300      Ext7300E    0         1          N        N        N        N        N        0

AR7500    S         AR7900      EXIT7500    1         3          AR4801   AR4701   AR5300   AR4901   AR4700   10
AR7500    S         ARU000      EXIT8300    2         1          AR4900   AR5101   AR4800   AR5100   AR5400   10
AR7500    N         AR01PB      EXIT30PB    4         3          AR5400   AR4801   AR4701   AR5300   AR4901   10
AR7500    S         AR01PB      EXIT30PB    4         3          AR5400   AR4801   AR4701   AR5300   AR4901   10
AR7500    N         AR10PB      EXIT20PB    8         3          AR5400   AR4801   AR4701   AR5300   AR4901   10

AR7600    N         AR7200      Ext7200S    0         1          N        N        N        N        N        0
AR7600    E         AR7700      Ext7700W    0         1          N        N        N        N        N        0
AR7600    S         AR8000      Ext8000N    0         1          N        N        N        N        N        0

AR7700    N         AR7300      Ext7300S    0         1          N        N        N        N        N        0
AR7700    E         AR7800      Ext7800W    0         1          N        N        N        N        N        0
AR7700    S         AR8100      Ext8100N    0         1          N        N        N        N        N        0
AR7700    W         AR7600      Ext7600E    0         1          N        N        N        N        N        0

AR7800    N         AR7400      Ext7400S    0         1          N        N        N        N        N        0
AR7800    E         AR7900      Exit7800    0         1          N        N        N        N        N        0
AR7800    S         AR8200      Ext8200N    0         1          N        N        N        N        N        0
AR7800    W         AR7700      Ext7700E    0         1          N        N        N        N        N        0

AR7900    W         AR7800      Ext7800E    0         1          N        N        N        N        N        0
AR7900    N         AR7500      EXIT7900    1         2          AR5101   AR4800   AR5100   AR5400   AR4801   10
AR7900    S         AR8300      EXIT7900    2         3          AR5100   AR5400   AR4801   AR4701   AR5300   10
AR7900    N         ARU000      EXIT8300    3         1          AR4701   AR5300   AR4901   AR4700   AR5301   10
AR7900    S         AR30PB      EXIT7500    13        2          AR5100   AR5400   AR4801   AR4701   AR5300   10

AR8000    N         AR7600      Ext7600S    0         1          N        N        N        N        N        0
AR8000    E         AR8100      Ext8100W    0         1          N        N        N        N        N        0

AR8100    N         AR7700      Ext7700S    0         1          N        N        N        N        N        0
AR8100    E         AR8200      Ext8200W    0         1          N        N        N        N        N        0
AR8100    W         AR8000      Ext8000E    0         1          N        N        N        N        N        0

AR8200    N         AR7800      Ext7800S    0         1          N        N        N        N        N        0
AR8200    W         AR8100      Ext8100E    0         1          N        N        N        N        N        0

AR8300    S         AR6800      EXIT8300    2         3          AR5100   AR5400   AR4801   AR4701   AR5300   10
AR8300    N         AR7900      EXIT8300    2         3          AR4800   AR5100   AR5400   AR4801   AR4701   10
AR8300    S         AR8700      EXIT8900    4         1          AR4901   AR4700   AR5301   AR4900   AR5101   10
AR8300    E         AR30PB      EXIT7500    10        2          AR5300   AR4901   AR4700   AR5301   AR4900   10

AR8400    S         AR0015      EXIT6600    2         1          AR5400   AR4801   AR4701   AR5300   AR4901   10
AR8400    S         AR6526      EXIT6600    2         1          AR5400   AR4801   AR4701   AR5300   AR4901   10
AR8400    N         AR8500      EXIT8400    1         2          AR5300   AR4901   AR4700   AR5301   AR4900   10
AR8400    S         AR8800      EXIT8400    1         2          AR4700   AR5301   AR4900   AR5101   AR4800   10

AR8500    S         AR8400      EXIT8500    1         2          AR5300   AR4901   AR4700   AR5301   AR4900   10
AR8500    E         AR8600      EXIT8500    1         1          AR5301   AR4900   AR5101   AR4800   AR5100   10

AR8600    W         AR8500      EXIT8600    1         2          AR4800   AR5100   AR5400   AR4801   AR4701   10

AR8700    W         AR6800      EXIT8300    3         2          AR5101   AR4800   AR5100   AR5400   AR4801   10
AR8700    W         AR8300      EXIT8700    4         3          AR5301   AR4900   AR5101   AR4800   AR5100   10
AR8700    S         AR8900      EXIT8700    2         4          AR4800   AR5100   AR5400   AR4801   AR4701   10
AR8700    E         AR01PB      EXIT30PB    6         2          AR5101   AR4800   AR5100   AR5400   AR4801   10
AR8700    E         AR30PB      EXIT7500    7         2          AR5101   AR4800   AR5100   AR5400   AR4801   10
AR8700    E         AR60PB      EXITC004    6         2          AR5301   AR4900   AR5101   AR4800   AR5100   10
AR8700    E         DSC001      EXIT8900    4         2          AR5300   AR4901   AR4700   AR5301   AR4900   10
AR8700    E         DSC004      EXITC002    4         2          AR4701   AR5300   AR4901   AR4700   AR5301   10

AR8800    E         AR0015      EXIT6600    2         1          AR5100   AR5400   AR4801   AR4701   AR5300   10
AR8800    E         AR6526      EXIT6600    2         1          AR5100   AR5400   AR4801   AR4701   AR5300   10
AR8800    E         AR6600      EXIT6900    2         3          AR5101   AR4800   AR5100   AR5400   AR4801   10
AR8800    E         AR7000      EXIT8800    1         3          AR5400   AR4801   AR4701   AR5300   AR4901   10
AR8800    N         AR8400      EXIT8800    1         2          AR4700   AR5301   AR4900   AR5101   AR4800   10

AR8900    W         AR6800      EXIT8300    2         2          AR5101   AR4800   AR5100   AR5400   AR4801   10
AR8900    N         AR8700      EXIT8900    2         1          AR4801   AR4701   AR5300   AR4901   AR4700   10
AR8900    S         AR9000      EXIT8900    2         4          AR4800   AR5100   AR5400   AR4801   AR4701   10
AR8900    S         AR9100      EXIT9000    2         2          AR4900   AR5101   AR4800   AR5100   AR5400   10

AR9000    N         AR6800      EXIT8300    3         2          AR4701   AR5300   AR4901   AR4700   AR5301   10
AR9000    W         AR6900      EXIT9000    2         5          AR4700   AR5301   AR4900   AR5101   AR4800   10
AR9000    N         AR8900      EXIT9000    2         4          AR4800   AR5100   AR5400   AR4801   AR4701   10
AR9000    E         AR9100      EXIT9000    2         2          AR5400   AR4801   AR4701   AR5300   AR4901   10
AR9000    S         AR9300      EXIT9000    2         4          AR4901   AR4700   AR5301   AR4900   AR5101   10
AR9000    S         AR9400      EXIT9100    2         4          AR4901   AR4700   AR5301   AR4900   AR5101   10

AR9100    W         AR8900      EXIT9000    2         4          AR5101   AR4800   AR5100   AR5400   AR4801   10
AR9100    W         AR9000      EXIT9100    2         4          AR5301   AR4900   AR5101   AR4800   AR5100   10
AR9100    S         AR9300      EXIT9000    2         4          AR4800   AR5100   AR5400   AR4801   AR4701   10
AR9100    S         AR9400      EXIT9100    1         3          AR4900   AR5101   AR4800   AR5100   AR5400   10
AR9100    S         ARD000      EXIT7500    3         1          AR4700   AR5301   AR4900   AR5101   AR4800   10
AR9100    N         DSC001      EXIT8900    1         2          AR4800   AR5100   AR5400   AR4801   AR4701   10

AR9200    N         AR0015      EXIT6600    1         1          AR4701   AR5300   AR4901   AR4700   AR5301   30
AR9200    N         AR6526      EXIT6600    1         1          AR4701   AR5300   AR4901   AR4700   AR5301   30
AR9200    N         AR6600      EXIT7100    3         3          AR5100   AR5400   AR4801   AR4701   AR5300   10
AR9200    E         AR7100      EXIT9200    4         4          AR4700   AR5301   AR4900   AR5101   AR4800   10
AR9200    E         AR9500      EXIT9600    2         2          AR4901   AR4700   AR5301   AR4900   AR5101   10
AR9200    E         AR9600      EXIT9500    2         4          AR4701   AR5300   AR4901   AR4700   AR5301   10

AR9300    S         AR3200      EXIT9700    3         4          AR5301   AR4900   AR5101   AR4800   AR5100   10
AR9300    S         AR3300      EXIT9799    4         4          AR4901   AR4700   AR5301   AR4900   AR5101   10
AR9300    W         AR6700      EXIT9300    0         4          AR5101   AR4800   AR5100   AR5400   AR4801   10
AR9300    N         AR9000      EXIT9300    2         4          AR4801   AR4701   AR5300   AR4901   AR4700   10
AR9300    N         AR9100      EXIT9000    2         2          AR5300   AR4901   AR4700   AR5301   AR4900   10
AR9300    E         AR9400      EXIT9300    4         3          AR4801   AR4701   AR5300   AR4901   AR4700   10
AR9300    S         AR9799      EXIT9300    4         5          AR4700   AR5301   AR4900   AR5101   AR4800   10

AR9400    W         AR9000      EXIT9300    2         2          AR4800   AR5100   AR5400   AR4801   AR4701   10
AR9400    N         AR9100      EXIT9400    1         2          AR4901   AR4700   AR5301   AR4900   AR5101   10
AR9400    W         AR9300      EXIT9400    4         4          AR4900   AR5101   AR4800   AR5100   AR5400   10
AR9400    S         AR9799      EXIT9300    2         5          AR5100   AR5400   AR4801   AR4701   AR5300   10
AR9400    S         AR9900      EXIT9400    4         3          AR5101   AR4800   AR5100   AR5400   AR4801   10
AR9400    S         ARD000      EXIT7500    2         1          AR5301   AR4900   AR5101   AR4800   AR5100   10
AR9400    E         DSC001      EXIT8900    1         1          AR4900   AR5101   AR4800   AR5100   AR5400   10

AR9500    E         AR3498      EXITA100    2         4          AR4901   AR4700   AR5301   AR4900   AR5101   10
AR9500    E         AR9200      EXIT7100    2         1          AR4800   AR5100   AR5400   AR4801   AR4701   10
AR9500    E         AR9600      EXIT9500    2         4          AR4801   AR4701   AR5300   AR4901   AR4700   10
AR9500    S         ARA100      EXIT9500    2         3          AR5400   AR4801   AR4701   AR5300   AR4901   10

AR9600    S         AR3100      Exit9600    2         4          AR4800   AR5100   AR5400   AR4801   AR4701   10
AR9600    S         AR3498      EXITA100    3         4          AR4901   AR4700   AR5301   AR4900   AR5101   10
AR9600    N         AR6600      EXIT7100    2         1          AR5101   AR4800   AR5100   AR5400   AR4801   10
AR9600    E         AR7100      EXIT9600    2         7          AR5100   AR5400   AR4801   AR4701   AR5300   10
AR9600    W         AR9200      EXIT7100    2         1          AR4800   AR5100   AR5400   AR4801   AR4701   10
AR9600    W         AR9500      EXIT9600    2         2          AR4900   AR5101   AR4800   AR5100   AR5400   10
AR9600    E         AR9700      EXIT9600    4         4          AR4901   AR4700   AR5301   AR4900   AR5101   10
AR9600    S         ARA100      EXIT9500    2         3          AR5101   AR4800   AR5100   AR5400   AR4801   10

AR9700    W         AR3100      EXIT3200    3         4          AR4801   AR4701   AR5300   AR4901   AR4700   10
AR9700    S         AR3200      EXIT9700    2         4          AR4901   AR4700   AR5301   AR4900   AR5101   10
AR9700    N         AR6700      EXIT9700    0         4          AR5300   AR4901   AR4700   AR5301   AR4900   10
AR9700    W         AR7100      EXIT9600    2         4          AR5301   AR4900   AR5101   AR4800   AR5100   10
AR9700    W         AR9600      EXIT9700    4         4          AR4901   AR4700   AR5301   AR4900   AR5101   10
AR9700    E         AR9799      EXIT9700    4         5          AR4801   AR4701   AR5300   AR4901   AR4700   10

AR9799    S         AR3200      EXIT3300    4         4          AR4700   AR5301   AR4900   AR5101   AR4800   10
AR9799    S         AR3300      EXIT9799    2         4          AR4700   AR5301   AR4900   AR5101   AR4800   10
AR9799    S         AR3400      EXIT3300    2         3          AR5300   AR4901   AR4700   AR5301   AR4900   10
AR9799    N         AR9300      EXIT9799    4         4          AR4701   AR5300   AR4901   AR4700   AR5301   10
AR9799    N         AR9400      EXIT9900    2         3          AR5400   AR4801   AR4701   AR5300   AR4901   10
AR9799    W         AR9700      EXIT9799    4         4          AR5300   AR4901   AR4700   AR5301   AR4900   10
AR9799    E         AR9900      EXIT9799    2         3          AR5400   AR4801   AR4701   AR5300   AR4901   10

AR9900    S         AR3300      EXIT9799    2         4          AR4901   AR4700   AR5301   AR4900   AR5101   10
AR9900    S         AR3400      EXIT9900    0         3          AR4701   AR5300   AR4901   AR4700   AR5301   10
AR9900    N         AR9400      EXIT9900    4         3          AR4801   AR4701   AR5300   AR4901   AR4700   10
AR9900    W         AR9799      EXIT9900    2         5          AR4901   AR4700   AR5301   AR4900   AR5101   10
AR9900    N         ARD000      EXIT7500    2         1          AR5101   AR4800   AR5100   AR5400   AR4801   10

ARA100    N         AR3100      EXITA100    2         4          AR4700   AR5301   AR4900   AR5101   AR4800   10
ARA100    E         AR3498      EXITA100    2         4          AR4800   AR5100   AR5400   AR4801   AR4701   10
ARA100    S         AR3499      EXITA100    1         3          AR5101   AR4800   AR5100   AR5400   AR4801   10
ARA100    N         AR9500      EXITA100    2         2          AR4900   AR5101   AR4800   AR5100   AR5400   10
ARA100    N         AR9600      EXIT9500    2         4          AR5400   AR4801   AR4701   AR5300   AR4901   10

ARD000    W         AR9100      EXIT9400    3         2          AR4800   AR5100   AR5400   AR4801   AR4701   10
ARD000    W         AR9400      EXIT9900    2         3          AR4900   AR5101   AR4800   AR5100   AR5400   10
ARD000    W         AR9900      EXIT9400    2         3          AR4700   AR5301   AR4900   AR5101   AR4800   10
ARD000    E         DSC001      EXITC002    3         2          AR5300   AR4901   AR4700   AR5301   AR4900   10
ARD000    E         DSC002      EXITC001    2         2          AR4801   AR4701   AR5300   AR4901   AR4700   10

ARU000    E         AR7500      EXIT7900    2         3          AR4700   AR5301   AR4900   AR5101   AR4800   10
ARU000    E         AR7900      EXIT7500    3         3          AR4700   AR5301   AR4900   AR5101   AR4800   10
ARU000    N         AR01PB      EXIT30PB    4         3          AR5400   AR4801   AR4701   AR5300   AR4901   10
ARU000    N         AR20PB      EXITU000    7         2          AR5100   AR5400   AR4801   AR4701   AR5300   10
ARU000    N         AR10PB      EXIT20PB    7         3          AR4901   AR4700   AR5301   AR4900   AR5101   10

ARW000    N         ARW500      FROMSOU     1         2          AR5100   AR5400   AR4801   AR4701   AR5300   10
ARW500    S         ARW000      FROMNOR     1         3          AR4901   AR4700   AR5301   AR4900   AR5101   10
